date,ticker,value
2015-09-24,Meta,94.309937
2015-09-25,Meta,92.671669
2015-09-28,Meta,89.115448
2015-09-29,Meta,86.57814
2015-09-30,Meta,89.804718
2015-10-01,Meta,90.8536
2015-10-02,Meta,91.972412
2015-10-05,Meta,93.910362
2015-10-06,Meta,92.701645
2015-10-07,Meta,92.302071
2015-10-08,Meta,92.371994
2015-10-09,Meta,93.141174
2015-10-12,Meta,94.160095
2015-10-13,Meta,94.020248
2015-10-14,Meta,93.970299
2015-10-15,Meta,95.858292
2015-10-16,Meta,97.436623
2015-10-19,Meta,98.365631
2015-10-20,Meta,96.897194
2015-10-21,Meta,97.007072
2015-10-22,Meta,99.564362
2015-10-23,Meta,102.081696
2015-10-26,Meta,103.660011
2015-10-27,Meta,103.590088
2015-10-28,Meta,104.089554
2015-10-29,Meta,104.768837
2015-10-30,Meta,101.861923
2015-11-02,Meta,103.2005
2015-11-03,Meta,102.471275
2015-11-04,Meta,103.829834
2015-11-05,Meta,108.64473
2015-11-06,Meta,106.986481
2015-11-09,Meta,106.377129
2015-11-10,Meta,107.795631
2015-11-11,Meta,108.894463
2015-11-12,Meta,107.90551
2015-11-13,Meta,103.839821
2015-11-16,Meta,103.929733
2015-11-17,Meta,105.01857
2015-11-18,Meta,107.655769
2015-11-19,Meta,106.147377
2015-11-20,Meta,107.206253
2015-11-23,Meta,106.836639
2015-11-24,Meta,105.627922
2015-11-25,Meta,105.298279
2015-11-26,Meta,105.298279
2015-11-27,Meta,105.338234
2015-11-30,Meta,104.129517
2015-12-01,Meta,107.00647
2015-12-02,Meta,105.957581
2015-12-03,Meta,104.269363
2015-12-04,Meta,106.067459
2015-12-07,Meta,105.498062
2015-12-08,Meta,106.377129
2015-12-09,Meta,104.489136
2015-12-10,Meta,105.308266
2015-12-11,Meta,102.011765
2015-12-14,Meta,104.549072
2015-12-15,Meta,104.439194
2015-12-16,Meta,106.676819
2015-12-17,Meta,106.107422
2015-12-18,Meta,103.929733
2015-12-21,Meta,104.658951
2015-12-22,Meta,105.39817
2015-12-23,Meta,104.519104
2015-12-24,Meta,104.908684
2015-12-25,Meta,104.908684
2015-12-28,Meta,105.817726
2015-12-29,Meta,107.146317
2015-12-30,Meta,106.107422
2015-12-31,Meta,104.549072
2016-01-01,Meta,104.549072
2016-01-04,Meta,102.111656
2016-01-05,Meta,102.621124
2016-01-06,Meta,102.860863
2016-01-07,Meta,97.816216
2016-01-08,Meta,97.226845
2016-01-11,Meta,97.406654
2016-01-12,Meta,99.264679
2016-01-13,Meta,95.338844
2016-01-14,Meta,98.265739
2016-01-15,Meta,94.869347
2016-01-18,Meta,94.869347
2016-01-19,Meta,95.159035
2016-01-20,Meta,94.25
2016-01-21,Meta,94.060204
2016-01-22,Meta,97.836197
2016-01-25,Meta,96.907181
2016-01-26,Meta,97.236824
2016-01-27,Meta,94.349892
2016-01-28,Meta,108.994354
2016-01-29,Meta,112.091072
2016-02-01,Meta,114.96801
2016-02-02,Meta,114.488525
2016-02-03,Meta,112.570564
2016-02-04,Meta,110.372894
2016-02-05,Meta,103.959694
2016-02-08,Meta,99.644279
2016-02-09,Meta,99.434502
2016-02-10,Meta,100.892952
2016-02-11,Meta,101.801987
2016-02-12,Meta,101.901886
2016-02-15,Meta,101.901886
2016-02-16,Meta,101.502304
2016-02-17,Meta,105.088493
2016-02-18,Meta,103.360336
2016-02-19,Meta,104.459167
2016-02-22,Meta,107.046425
2016-02-23,Meta,105.348221
2016-02-24,Meta,106.766716
2016-02-25,Meta,107.95546
2016-02-26,Meta,107.805618
2016-02-29,Meta,106.806671
2016-03-01,Meta,109.703606
2016-03-02,Meta,109.833466
2016-03-03,Meta,109.46386
2016-03-04,Meta,108.275116
2016-03-07,Meta,105.617943
2016-03-08,Meta,105.817726
2016-03-09,Meta,107.396057
2016-03-10,Meta,107.206253
2016-03-11,Meta,109.294044
2016-03-14,Meta,109.773529
2016-03-15,Meta,110.552704
2016-03-16,Meta,112.061104
2016-03-17,Meta,110.902328
2016-03-18,Meta,111.331871
2016-03-21,Meta,111.731453
2016-03-22,Meta,112.131027
2016-03-23,Meta,112.420723
2016-03-24,Meta,112.930183
2016-03-25,Meta,112.930183
2016-03-28,Meta,113.569504
2016-03-29,Meta,116.016907
2016-03-30,Meta,114.57843
2016-03-31,Meta,113.979065
2016-04-01,Meta,115.936989
2016-04-04,Meta,112.43071
2016-04-05,Meta,112.101059
2016-04-06,Meta,113.589478
2016-04-07,Meta,113.519554
2016-04-08,Meta,110.512741
2016-04-11,Meta,108.874481
2016-04-12,Meta,110.492767
2016-04-13,Meta,110.392876
2016-04-14,Meta,110.722519
2016-04-15,Meta,109.523796
2016-04-18,Meta,110.332932
2016-04-19,Meta,112.170982
2016-04-20,Meta,112.300842
2016-04-21,Meta,113.319771
2016-04-22,Meta,110.442818
2016-04-25,Meta,109.983307
2016-04-26,Meta,108.64473
2016-04-27,Meta,108.77459
2016-04-28,Meta,116.606285
2016-04-29,Meta,117.455383
2016-05-02,Meta,118.444328
2016-05-03,Meta,117.305534
2016-05-04,Meta,117.934868
2016-05-05,Meta,117.685135
2016-05-06,Meta,119.36335
2016-05-09,Meta,119.113617
2016-05-10,Meta,120.372284
2016-05-11,Meta,119.393318
2016-05-12,Meta,120.152512
2016-05-13,Meta,119.683014
2016-05-16,Meta,118.54422
2016-05-17,Meta,117.225624
2016-05-18,Meta,117.525307
2016-05-19,Meta,116.686195
2016-05-20,Meta,117.225624
2016-05-23,Meta,115.847084
2016-05-24,Meta,117.575249
2016-05-25,Meta,117.765053
2016-05-26,Meta,119.343376
2016-05-27,Meta,119.253471
2016-05-30,Meta,119.253471
2016-05-31,Meta,118.684074
2016-06-01,Meta,118.654106
2016-06-02,Meta,118.803947
2016-06-03,Meta,118.344437
2016-06-06,Meta,118.664093
2016-06-07,Meta,117.635193
2016-06-08,Meta,118.264519
2016-06-09,Meta,118.434334
2016-06-10,Meta,116.496399
2016-06-13,Meta,113.829224
2016-06-14,Meta,114.818176
2016-06-15,Meta,114.478539
2016-06-16,Meta,114.268761
2016-06-17,Meta,112.900208
2016-06-20,Meta,113.24984
2016-06-21,Meta,114.258766
2016-06-22,Meta,113.789268
2016-06-23,Meta,114.958031
2016-06-24,Meta,111.961212
2016-06-27,Meta,108.854507
2016-06-28,Meta,112.580551
2016-06-29,Meta,114.039009
2016-06-30,Meta,114.158875
2016-07-01,Meta,114.068977
2016-07-04,Meta,114.068977
2016-07-05,Meta,114.078957
2016-07-06,Meta,116.576309
2016-07-07,Meta,115.727211
2016-07-08,Meta,117.115738
2016-07-11,Meta,117.745071
2016-07-12,Meta,117.805008
2016-07-13,Meta,116.656227
2016-07-14,Meta,117.165688
2016-07-15,Meta,116.736145
2016-07-18,Meta,119.243484
2016-07-19,Meta,120.48217
2016-07-20,Meta,121.790779
2016-07-21,Meta,120.48217
2016-07-22,Meta,120.87175
2016-07-25,Meta,121.501083
2016-07-26,Meta,121.091522
2016-07-27,Meta,123.209267
2016-07-28,Meta,124.867516
2016-07-29,Meta,123.80864
2016-08-01,Meta,124.178246
2016-08-02,Meta,122.959534
2016-08-03,Meta,122.380157
2016-08-04,Meta,124.228195
2016-08-05,Meta,125.017357
2016-08-08,Meta,125.127243
2016-08-09,Meta,124.927444
2016-08-10,Meta,124.747635
2016-08-11,Meta,124.767624
2016-08-12,Meta,124.747635
2016-08-15,Meta,123.768684
2016-08-16,Meta,123.169319
2016-08-17,Meta,124.238182
2016-08-18,Meta,123.778671
2016-08-19,Meta,123.429039
2016-08-22,Meta,124.018417
2016-08-23,Meta,124.238182
2016-08-24,Meta,123.349129
2016-08-25,Meta,123.75869
2016-08-26,Meta,124.827553
2016-08-29,Meta,126.405884
2016-08-30,Meta,125.706619
2016-08-31,Meta,125.986328
2016-09-01,Meta,126.03627
2016-09-02,Meta,126.375916
2016-09-05,Meta,126.375916
2016-09-06,Meta,129.592499
2016-09-07,Meta,130.911102
2016-09-08,Meta,130.131927
2016-09-09,Meta,126.965286
2016-09-12,Meta,128.553604
2016-09-13,Meta,127.075172
2016-09-14,Meta,127.634575
2016-09-15,Meta,128.213974
2016-09-16,Meta,128.933212
2016-09-19,Meta,128.513641
2016-09-20,Meta,128.503662
2016-09-21,Meta,129.802277
2016-09-22,Meta,129.942139
2016-09-23,Meta,127.824379
2016-09-26,Meta,127.175064
2016-09-27,Meta,128.553604
2016-09-28,Meta,129.093033
2016-09-29,Meta,127.954231
2016-09-30,Meta,128.134048
2016-10-03,Meta,128.63353
2016-10-04,Meta,128.054138
2016-10-05,Meta,128.333832
2016-10-06,Meta,128.603561
2016-10-07,Meta,128.853287
2016-10-10,Meta,130.101959
2016-10-11,Meta,128.743408
2016-10-12,Meta,128.913223
2016-10-13,Meta,127.684525
2016-10-14,Meta,127.744461
2016-10-17,Meta,127.404823
2016-10-18,Meta,128.433731
2016-10-19,Meta,129.972092
2016-10-20,Meta,129.862213
2016-10-21,Meta,131.930023
2016-10-24,Meta,133.138733
2016-10-25,Meta,132.14978
2016-10-26,Meta,130.901108
2016-10-27,Meta,129.552551
2016-10-28,Meta,131.150833
2016-10-31,Meta,130.851166
2016-11-01,Meta,129.362747
2016-11-02,Meta,127.03521
2016-11-03,Meta,119.87281
2016-11-04,Meta,120.622017
2016-11-07,Meta,122.020538
2016-11-08,Meta,124.088341
2016-11-09,Meta,123.049446
2016-11-10,Meta,120.671967
2016-11-11,Meta,118.893852
2016-11-14,Meta,114.958031
2016-11-15,Meta,117.075775
2016-11-16,Meta,116.21669
2016-11-17,Meta,117.665154
2016-11-18,Meta,116.895966
2016-11-21,Meta,121.64093
2016-11-22,Meta,121.341255
2016-11-23,Meta,120.711922
2016-11-24,Meta,120.711922
2016-11-25,Meta,120.252411
2016-11-28,Meta,120.282379
2016-11-29,Meta,120.741898
2016-11-30,Meta,118.294487
2016-12-01,Meta,114.978004
2016-12-02,Meta,115.277687
2016-12-05,Meta,117.305534
2016-12-06,Meta,117.185661
2016-12-07,Meta,117.824982
2016-12-08,Meta,118.783974
2016-12-09,Meta,119.553154
2016-12-12,Meta,117.645172
2016-12-13,Meta,120.18248
2016-12-14,Meta,120.082588
2016-12-15,Meta,120.442207
2016-12-16,Meta,119.74295
2016-12-19,Meta,119.113617
2016-12-20,Meta,118.963776
2016-12-21,Meta,118.913834
2016-12-22,Meta,117.275574
2016-12-23,Meta,117.145706
2016-12-26,Meta,117.145706
2016-12-27,Meta,117.884926
2016-12-28,Meta,116.796074
2016-12-29,Meta,116.226677
2016-12-30,Meta,114.928062
2017-01-02,Meta,114.928062
2017-01-03,Meta,116.736145
2017-01-04,Meta,118.564201
2017-01-05,Meta,120.542099
2017-01-06,Meta,123.279205
2017-01-09,Meta,124.767624
2017-01-10,Meta,124.218201
2017-01-11,Meta,125.956352
2017-01-12,Meta,126.485802
2017-01-13,Meta,128.203964
2017-01-16,Meta,128.203964
2017-01-17,Meta,127.734474
2017-01-18,Meta,127.784416
2017-01-19,Meta,127.414818
2017-01-20,Meta,126.90535
2017-01-23,Meta,128.793335
2017-01-24,Meta,129.23288
2017-01-25,Meta,131.340637
2017-01-26,Meta,132.639267
2017-01-27,Meta,132.039902
2017-01-30,Meta,130.841171
2017-01-31,Meta,130.181885
2017-02-01,Meta,133.088791
2017-02-02,Meta,130.701324
2017-02-03,Meta,130.841171
2017-02-06,Meta,131.920029
2017-02-07,Meta,131.700256
2017-02-08,Meta,134.057755
2017-02-09,Meta,133.997833
2017-02-10,Meta,134.047775
2017-02-13,Meta,133.907928
2017-02-14,Meta,133.708145
2017-02-15,Meta,133.298569
2017-02-16,Meta,133.698135
2017-02-17,Meta,133.388474
2017-02-20,Meta,133.388474
2017-02-21,Meta,133.578278
2017-02-22,Meta,135.975723
2017-02-23,Meta,135.216537
2017-02-24,Meta,135.296448
2017-02-27,Meta,136.265427
2017-02-28,Meta,135.396332
2017-03-01,Meta,137.274353
2017-03-02,Meta,136.615051
2017-03-03,Meta,137.024612
2017-03-06,Meta,137.274353
2017-03-07,Meta,137.15448
2017-03-08,Meta,137.574036
2017-03-09,Meta,138.093491
2017-03-10,Meta,138.642899
2017-03-13,Meta,139.452042
2017-03-14,Meta,139.172348
2017-03-15,Meta,139.571915
2017-03-16,Meta,139.841629
2017-03-17,Meta,139.691788
2017-03-20,Meta,139.791687
2017-03-21,Meta,138.36319
2017-03-22,Meta,139.442047
2017-03-23,Meta,139.382111
2017-03-24,Meta,140.191254
2017-03-27,Meta,140.17128
2017-03-28,Meta,141.609741
2017-03-29,Meta,142.498795
2017-03-30,Meta,142.259064
2017-03-31,Meta,141.899445
2017-04-03,Meta,142.129196
2017-04-04,Meta,141.579773
2017-04-05,Meta,141.699661
2017-04-06,Meta,141.02037
2017-04-07,Meta,140.630783
2017-04-10,Meta,140.890503
2017-04-11,Meta,139.771698
2017-04-12,Meta,139.432068
2017-04-13,Meta,139.242264
2017-04-14,Meta,139.242264
2017-04-17,Meta,141.270111
2017-04-18,Meta,140.810608
2017-04-19,Meta,142.119217
2017-04-20,Meta,143.647598
2017-04-21,Meta,143.52771
2017-04-24,Meta,145.315826
2017-04-25,Meta,146.334747
2017-04-26,Meta,146.404663
2017-04-27,Meta,147.543457
2017-04-28,Meta,150.090744
2017-05-01,Meta,152.298416
2017-05-02,Meta,152.618073
2017-05-03,Meta,151.639114
2017-05-04,Meta,150.690125
2017-05-05,Meta,150.080765
2017-05-08,Meta,150.899887
2017-05-09,Meta,150.320511
2017-05-10,Meta,150.130707
2017-05-11,Meta,149.880966
2017-05-12,Meta,150.17067
2017-05-15,Meta,150.030823
2017-05-16,Meta,149.621246
2017-05-17,Meta,144.696487
2017-05-18,Meta,147.503494
2017-05-19,Meta,147.903076
2017-05-22,Meta,148.082886
2017-05-23,Meta,147.913071
2017-05-24,Meta,149.880966
2017-05-25,Meta,151.79895
2017-05-26,Meta,151.968765
2017-05-29,Meta,151.968765
2017-05-30,Meta,152.218506
2017-05-31,Meta,151.299469
2017-06-01,Meta,151.3694
2017-06-02,Meta,153.447189
2017-06-05,Meta,153.467178
2017-06-06,Meta,152.648041
2017-06-07,Meta,152.957703
2017-06-08,Meta,154.546036
2017-06-09,Meta,149.441452
2017-06-12,Meta,148.282669
2017-06-13,Meta,150.520294
2017-06-14,Meta,150.090744
2017-06-15,Meta,149.641235
2017-06-16,Meta,150.480331
2017-06-19,Meta,152.707977
2017-06-20,Meta,152.088638
2017-06-21,Meta,153.746872
2017-06-22,Meta,153.237411
2017-06-23,Meta,154.905655
2017-06-26,Meta,153.4272
2017-06-27,Meta,150.42041
2017-06-28,Meta,153.077591
2017-06-29,Meta,150.879913
2017-06-30,Meta,150.819977
2017-07-03,Meta,148.272675
2017-07-04,Meta,148.272675
2017-07-05,Meta,150.180649
2017-07-06,Meta,148.662277
2017-07-07,Meta,151.279495
2017-07-10,Meta,153.337311
2017-07-11,Meta,155.105438
2017-07-12,Meta,158.731583
2017-07-13,Meta,159.091202
2017-07-14,Meta,159.800446
2017-07-17,Meta,159.560699
2017-07-18,Meta,162.687393
2017-07-19,Meta,163.966034
2017-07-20,Meta,164.355621
2017-07-21,Meta,164.255722
2017-07-24,Meta,165.824051
2017-07-25,Meta,165.104813
2017-07-26,Meta,165.434479
2017-07-27,Meta,170.259354
2017-07-28,Meta,172.267212
2017-07-31,Meta,169.070618
2017-08-01,Meta,169.679962
2017-08-02,Meta,169.12056
2017-08-03,Meta,168.411316
2017-08-04,Meta,169.440216
2017-08-07,Meta,171.797714
2017-08-08,Meta,171.048508
2017-08-09,Meta,170.998566
2017-08-10,Meta,167.222565
2017-08-11,Meta,167.901855
2017-08-14,Meta,170.569031
2017-08-15,Meta,170.818756
2017-08-16,Meta,169.819824
2017-08-17,Meta,166.733093
2017-08-18,Meta,167.232574
2017-08-21,Meta,167.602173
2017-08-22,Meta,169.460205
2017-08-23,Meta,168.531189
2017-08-24,Meta,167.562225
2017-08-25,Meta,166.143723
2017-08-28,Meta,167.062744
2017-08-29,Meta,167.871887
2017-08-30,Meta,169.739899
2017-08-31,Meta,171.787735
2017-09-01,Meta,171.837677
2017-09-04,Meta,171.837677
2017-09-05,Meta,170.539063
2017-09-06,Meta,171.907593
2017-09-07,Meta,173.026428
2017-09-08,Meta,170.768814
2017-09-11,Meta,173.326096
2017-09-12,Meta,172.776688
2017-09-13,Meta,172.866592
2017-09-14,Meta,170.778809
2017-09-15,Meta,171.458084
2017-09-18,Meta,169.829803
2017-09-19,Meta,172.337158
2017-09-20,Meta,171.987518
2017-09-21,Meta,170.92865
2017-09-22,Meta,170.359238
2017-09-25,Meta,162.697372
2017-09-26,Meta,164.035965
2017-09-27,Meta,167.502274
2017-09-28,Meta,168.551163
2017-09-29,Meta,170.688889
2017-10-02,Meta,169.290375
2017-10-03,Meta,169.779861
2017-10-04,Meta,168.241486
2017-10-05,Meta,171.058517
2017-10-06,Meta,172.047455
2017-10-09,Meta,172.317169
2017-10-10,Meta,171.408127
2017-10-11,Meta,172.556915
2017-10-12,Meta,172.367126
2017-10-13,Meta,173.555862
2017-10-16,Meta,174.335037
2017-10-17,Meta,175.92334
2017-10-18,Meta,175.84343
2017-10-19,Meta,174.374985
2017-10-20,Meta,174.79454
2017-10-23,Meta,171.08847
2017-10-24,Meta,171.61792
2017-10-25,Meta,170.419189
2017-10-26,Meta,170.449158
2017-10-27,Meta,177.691467
2017-10-30,Meta,179.679352
2017-10-31,Meta,179.869156
2017-11-01,Meta,182.4664
2017-11-02,Meta,178.730362
2017-11-03,Meta,178.730362
2017-11-06,Meta,179.979034
2017-11-07,Meta,180.05896
2017-11-08,Meta,179.36969
2017-11-09,Meta,179.10997
2017-11-10,Meta,178.270859
2017-11-13,Meta,178.580521
2017-11-14,Meta,177.881271
2017-11-15,Meta,177.761383
2017-11-16,Meta,179.399658
2017-11-17,Meta,178.810272
2017-11-20,Meta,178.550568
2017-11-21,Meta,181.667252
2017-11-22,Meta,180.678299
2017-11-23,Meta,180.678299
2017-11-24,Meta,182.586273
2017-11-27,Meta,182.836014
2017-11-28,Meta,182.226654
2017-11-29,Meta,174.944382
2017-11-30,Meta,176.992203
2017-12-01,Meta,174.914413
2017-12-04,Meta,171.288269
2017-12-05,Meta,172.64682
2017-12-06,Meta,175.873398
2017-12-07,Meta,179.949066
2017-12-08,Meta,178.810272
2017-12-11,Meta,178.850235
2017-12-12,Meta,176.772446
2017-12-13,Meta,178.111023
2017-12-14,Meta,178.200928
2017-12-15,Meta,179.989029
2017-12-18,Meta,180.628357
2017-12-19,Meta,179.319733
2017-12-20,Meta,177.701462
2017-12-21,Meta,177.261917
2017-12-22,Meta,177.012192
2017-12-25,Meta,177.012192
2017-12-26,Meta,175.803482
2017-12-27,Meta,177.431732
2017-12-28,Meta,177.73143
2017-12-29,Meta,176.27298
2018-01-01,Meta,176.27298
2018-01-02,Meta,181.227707
2018-01-03,Meta,184.474274
2018-01-04,Meta,184.134628
2018-01-05,Meta,186.651962
2018-01-08,Meta,188.080444
2018-01-09,Meta,187.670868
2018-01-10,Meta,187.6409
2018-01-11,Meta,187.570984
2018-01-12,Meta,179.179886
2018-01-15,Meta,179.179886
2018-01-16,Meta,178.200928
2018-01-17,Meta,177.411774
2018-01-18,Meta,179.609436
2018-01-19,Meta,181.097839
2018-01-22,Meta,185.173523
2018-01-23,Meta,189.149323
2018-01-24,Meta,186.35228
2018-01-25,Meta,187.281281
2018-01-26,Meta,189.798615
2018-01-29,Meta,185.782883
2018-01-30,Meta,186.921661
2018-01-31,Meta,186.69191
2018-02-01,Meta,192.885345
2018-02-02,Meta,190.078323
2018-02-05,Meta,181.067886
2018-02-06,Meta,185.113586
2018-02-07,Meta,179.989029
2018-02-08,Meta,171.398148
2018-02-09,Meta,175.92334
2018-02-12,Meta,176.223022
2018-02-13,Meta,172.966476
2018-02-14,Meta,179.329727
2018-02-15,Meta,179.769272
2018-02-16,Meta,177.172012
2018-02-19,Meta,177.172012
2018-02-20,Meta,175.823441
2018-02-21,Meta,177.721436
2018-02-22,Meta,178.800293
2018-02-23,Meta,183.095734
2018-02-26,Meta,184.733994
2018-02-27,Meta,181.267685
2018-02-28,Meta,178.131012
2018-03-01,Meta,175.753525
2018-03-02,Meta,176.4328
2018-03-05,Meta,180.208786
2018-03-06,Meta,179.589447
2018-03-07,Meta,183.515289
2018-03-08,Meta,182.146729
2018-03-09,Meta,185.033676
2018-03-12,Meta,184.564163
2018-03-13,Meta,181.687225
2018-03-14,Meta,183.994781
2018-03-15,Meta,183.665131
2018-03-16,Meta,184.893814
2018-03-19,Meta,172.377106
2018-03-20,Meta,167.971771
2018-03-21,Meta,169.210464
2018-03-22,Meta,164.71524
2018-03-23,Meta,159.221069
2018-03-26,Meta,159.89035
2018-03-27,Meta,152.05867
2018-03-28,Meta,152.867798
2018-03-29,Meta,159.620636
2018-03-30,Meta,159.620636
2018-04-02,Meta,155.225296
2018-04-03,Meta,155.944534
2018-04-04,Meta,154.935623
2018-04-05,Meta,159.171112
2018-04-06,Meta,157.033386
2018-04-09,Meta,157.762604
2018-04-10,Meta,164.865067
2018-04-11,Meta,166.143723
2018-04-12,Meta,163.696304
2018-04-13,Meta,164.345627
2018-04-16,Meta,164.655304
2018-04-17,Meta,168.481247
2018-04-18,Meta,166.18367
2018-04-19,Meta,167.921844
2018-04-20,Meta,166.10376
2018-04-23,Meta,165.66423
2018-04-24,Meta,159.520752
2018-04-25,Meta,159.520752
2018-04-26,Meta,173.975418
2018-04-27,Meta,173.406006
2018-04-30,Meta,171.817703
2018-05-01,Meta,173.675735
2018-05-02,Meta,175.883392
2018-05-03,Meta,173.835556
2018-05-04,Meta,176.422821
2018-05-07,Meta,177.781372
2018-05-08,Meta,178.730362
2018-05-09,Meta,182.4664
2018-05-10,Meta,185.333359
2018-05-11,Meta,186.791809
2018-05-14,Meta,186.442184
2018-05-15,Meta,184.124649
2018-05-16,Meta,183.005829
2018-05-17,Meta,183.565231
2018-05-18,Meta,182.486374
2018-05-21,Meta,184.294464
2018-05-22,Meta,183.605194
2018-05-23,Meta,186.701904
2018-05-24,Meta,185.732925
2018-05-25,Meta,184.723999
2018-05-28,Meta,184.723999
2018-05-29,Meta,185.543137
2018-05-30,Meta,187.471085
2018-05-31,Meta,191.576736
2018-06-01,Meta,193.784393
2018-06-04,Meta,193.07515
2018-06-05,Meta,192.735504
2018-06-06,Meta,191.137192
2018-06-07,Meta,187.980545
2018-06-08,Meta,188.899582
2018-06-11,Meta,191.336975
2018-06-12,Meta,192.196075
2018-06-13,Meta,192.20607
2018-06-14,Meta,196.601395
2018-06-15,Meta,195.642426
2018-06-18,Meta,198.099808
2018-06-19,Meta,197.280685
2018-06-20,Meta,201.785904
2018-06-21,Meta,201.286438
2018-06-22,Meta,201.526184
2018-06-25,Meta,196.141891
2018-06-26,Meta,198.789078
2018-06-27,Meta,195.632431
2018-06-28,Meta,196.022018
2018-06-29,Meta,194.114044
2018-07-02,Meta,197.150818
2018-07-03,Meta,192.525726
2018-07-04,Meta,192.525726
2018-07-05,Meta,198.239655
2018-07-06,Meta,203.014587
2018-07-09,Meta,204.52301
2018-07-10,Meta,203.324265
2018-07-11,Meta,202.325317
2018-07-12,Meta,206.700684
2018-07-13,Meta,207.100266
2018-07-16,Meta,207.010361
2018-07-17,Meta,209.767441
2018-07-18,Meta,209.138107
2018-07-19,Meta,207.869446
2018-07-20,Meta,209.717484
2018-07-23,Meta,210.686462
2018-07-24,Meta,214.442474
2018-07-25,Meta,217.26947
2018-07-26,Meta,176.073181
2018-07-27,Meta,174.704636
2018-07-30,Meta,170.878693
2018-07-31,Meta,172.397079
2018-08-01,Meta,171.468063
2018-08-02,Meta,176.18306
2018-08-03,Meta,177.591568
2018-08-06,Meta,185.493195
2018-08-07,Meta,183.615173
2018-08-08,Meta,184.983719
2018-08-09,Meta,182.895935
2018-08-10,Meta,180.068939
2018-08-13,Meta,179.859177
2018-08-14,Meta,180.918045
2018-08-15,Meta,179.339722
2018-08-16,Meta,174.514832
2018-08-17,Meta,173.615799
2018-08-20,Meta,172.317169
2018-08-21,Meta,172.437042
2018-08-22,Meta,173.455963
2018-08-23,Meta,172.716736
2018-08-24,Meta,174.46489
2018-08-27,Meta,177.271912
2018-08-28,Meta,176.073181
2018-08-29,Meta,175.713562
2018-08-30,Meta,177.451721
2018-08-31,Meta,175.543747
2018-09-03,Meta,175.543747
2018-09-04,Meta,170.978592
2018-09-05,Meta,167.002808
2018-09-06,Meta,162.357742
2018-09-07,Meta,162.867188
2018-09-10,Meta,164.005981
2018-09-11,Meta,165.76413
2018-09-12,Meta,161.828293
2018-09-13,Meta,161.18898
2018-09-14,Meta,162.147964
2018-09-17,Meta,160.409805
2018-09-18,Meta,160.130096
2018-09-19,Meta,162.887177
2018-09-20,Meta,165.84404
2018-09-21,Meta,162.757309
2018-09-24,Meta,165.23468
2018-09-25,Meta,164.735214
2018-09-26,Meta,166.773041
2018-09-27,Meta,168.661041
2018-09-28,Meta,164.28569
2018-10-01,Meta,162.267838
2018-10-02,Meta,159.161133
2018-10-03,Meta,162.257828
2018-10-04,Meta,158.681641
2018-10-05,Meta,157.163254
2018-10-08,Meta,157.083328
2018-10-09,Meta,157.732635
2018-10-10,Meta,151.219559
2018-10-11,Meta,153.187469
2018-10-12,Meta,153.577057
2018-10-15,Meta,153.357285
2018-10-16,Meta,158.61171
2018-10-17,Meta,159.251038
2018-10-18,Meta,154.755798
2018-10-19,Meta,153.886734
2018-10-22,Meta,154.615952
2018-10-23,Meta,154.226364
2018-10-24,Meta,145.885208
2018-10-25,Meta,150.790009
2018-10-26,Meta,145.215912
2018-10-29,Meta,141.939392
2018-10-30,Meta,146.065018
2018-10-31,Meta,151.62912
2018-11-01,Meta,151.589157
2018-11-02,Meta,150.190659
2018-11-05,Meta,148.522415
2018-11-06,Meta,149.781082
2018-11-07,Meta,151.3694
2018-11-08,Meta,147.713272
2018-11-09,Meta,144.806366
2018-11-12,Meta,141.399979
2018-11-13,Meta,142.009323
2018-11-14,Meta,144.067139
2018-11-15,Meta,143.69754
2018-11-16,Meta,139.382111
2018-11-19,Meta,131.410568
2018-11-20,Meta,132.289627
2018-11-21,Meta,134.677109
2018-11-22,Meta,134.677109
2018-11-23,Meta,131.590378
2018-11-26,Meta,136.235458
2018-11-27,Meta,134.856918
2018-11-28,Meta,136.615051
2018-11-29,Meta,138.533005
2018-11-30,Meta,140.460968
2018-12-03,Meta,140.94046
2018-12-04,Meta,137.783798
2018-12-05,Meta,137.783798
2018-12-06,Meta,139.48201
2018-12-07,Meta,137.274353
2018-12-10,Meta,141.699661
2018-12-11,Meta,141.929413
2018-12-12,Meta,144.346848
2018-12-13,Meta,144.856293
2018-12-14,Meta,143.907303
2018-12-17,Meta,140.041412
2018-12-18,Meta,143.507736
2018-12-19,Meta,133.098785
2018-12-20,Meta,133.258606
2018-12-21,Meta,124.817566
2018-12-24,Meta,123.928505
2018-12-25,Meta,123.928505
2018-12-26,Meta,134.037781
2018-12-27,Meta,134.377426
2018-12-28,Meta,133.058823
2018-12-31,Meta,130.95105
2019-01-01,Meta,130.95105
2019-01-02,Meta,135.536194
2019-01-03,Meta,131.600372
2019-01-04,Meta,137.803787
2019-01-07,Meta,137.903687
2019-01-08,Meta,142.378937
2019-01-09,Meta,144.077133
2019-01-10,Meta,144.047165
2019-01-11,Meta,143.647598
2019-01-14,Meta,145.235901
2019-01-15,Meta,148.79213
2019-01-16,Meta,147.383621
2019-01-17,Meta,148.142822
2019-01-18,Meta,149.880966
2019-01-21,Meta,149.880966
2019-01-22,Meta,147.413605
2019-01-23,Meta,144.147064
2019-01-24,Meta,145.675446
2019-01-25,Meta,148.852066
2019-01-28,Meta,147.313705
2019-01-29,Meta,144.03717
